"k","alpha","ntop","lambda","nu","z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
9,0.55,NA,0.349,0.056,1.8,0.506402211019937,0.00775489748682441,1.21782563362717,0.65358051309891
9,0.55,NA,0.349,0.056,2,0.526959924337593,0.00168835053084244,3.64108357061712,0.752724201239737
9,0.6,270,0.349,0.056,-2,0.509673518742443,NA,0.625321462285181,NA
9,0.6,270,0.349,0.056,-1.8,0.498531589131625,0.0111419296108178,0.798331302588003,0.173009840302822
9,0.6,270,0.349,0.056,-1.6,0.507950461337184,0.00353684216946648,0.158341301856753,0.139834380389108
9,0.6,270,0.349,0.056,-1.4,0.511355517364612,0.00286444923453904,0.468862942376132,0.136246783615653
9,0.6,270,0.349,0.056,-1.2,0.519677520739521,0.00651740882402996,0.622499777456621,0.233236229625711
9,0.6,270,0.349,0.056,-1,0.524320166868895,0.00716585016670431,0.47520098848344,0.20924797668705
9,0.6,270,0.349,0.056,-0.8,0.533105680061566,0.0125992152118631,0.795968277324648,0.244100906452847
9,0.6,270,0.349,0.056,-0.6,0.559180415966314,0.0231326143528877,1.01251639869804,0.403434185996493
9,0.6,270,0.349,0.056,-0.4,0.579816431979589,0.0324188735217268,1.38832464685245,0.527813103760098
9,0.6,270,0.349,0.056,-0.2,0.563748702652811,0.043127917610492,1.39961905745305,0.559713933927117
9,0.6,270,0.349,0.056,0,0.573140959251804,0.0414501528093441,1.40656628002593,0.561461702610266
9,0.6,270,0.349,0.056,0.2,0.572791847419174,0.0350456628289863,1.29610147910864,0.558371119059089
9,0.6,270,0.349,0.056,0.4,0.566895711508376,0.0410484214173055,1.50820389553504,0.668760928104906
9,0.6,270,0.349,0.056,0.6,0.577243791082539,0.0436910053524556,2.33494662677146,0.703609373241811
9,0.6,270,0.349,0.056,0.8,0.571141762138053,0.0476568265354508,2.80749460806469,0.876740799385175
9,0.6,270,0.349,0.056,1,0.563724535181915,0.0410656385998167,2.5597694852255,0.909949778974056
9,0.6,270,0.349,0.056,1.2,0.543607907578206,0.0276023082666299,2.06459320913097,0.761302510700852
9,0.6,270,0.349,0.056,1.4,0.527802358545673,0.018452061838174,1.44680945759043,0.674998494961122
9,0.6,270,0.349,0.056,1.6,0.52272376120589,0.0140488677356843,1.27017428582147,0.513137967376866
9,0.6,270,0.349,0.056,1.8,0.511591034179754,0.0133519744091236,1.99013859458604,1.02366177611289
9,0.6,270,0.349,0.056,2,0.523496854267214,0.0211221052916338,3.6794764227601,1.46757730997401
9,0.6,NA,0.349,0.056,-2,0.511277948635483,0.00382453248641518,0.8168542460073,0.290589144912682
9,0.6,NA,0.349,0.056,-1.8,0.504312835333998,0.00873665183373153,1.11789614795072,0.335060506991965
9,0.6,NA,0.349,0.056,-1.6,0.505661271148454,0.00937266207008503,1.01311769215546,0.352099726362966
9,0.6,NA,0.349,0.056,-1.4,0.510598877617064,0.0096063987295891,0.871418736999786,0.222680188769814
9,0.6,NA,0.349,0.056,-1.2,0.520461227978677,0.00770504097132372,0.682454328894374,0.130952225745084
9,0.6,NA,0.349,0.056,-1,0.528477740675351,0.0108874550544507,0.986951252979141,0.132465464432737
9,0.6,NA,0.349,0.056,-0.8,0.542132266528858,0.00518376239920377,0.889755544571139,0.170397341420343
9,0.6,NA,0.349,0.056,-0.6,0.572234919977939,0.0123326934017322,1.48233227260576,0.179227593863483
9,0.6,NA,0.349,0.056,-0.4,0.585419829157791,0.0125465033477893,1.58861289306961,0.129531781566535
9,0.6,NA,0.349,0.056,-0.2,0.611880237143861,0.0242579425376069,2.06744039098668,0.395365305483218
9,0.6,NA,0.349,0.056,0,0.608008897202265,0.0251118702945827,1.91264760822723,0.518434119219732
9,0.6,NA,0.349,0.056,0.2,0.605248843347211,0.0226764072997867,2.08350411701146,0.572249149558475
9,0.6,NA,0.349,0.056,0.4,0.586451683038218,0.0275266827959682,1.78239244517226,0.611092156810837
9,0.6,NA,0.349,0.056,0.6,0.575473104864243,0.0178848106788772,1.61672699914304,0.451975058910515
9,0.6,NA,0.349,0.056,0.8,0.56387268763431,0.0110078300510601,1.52049217703749,0.35553330570753
9,0.6,NA,0.349,0.056,1,0.55520419639337,0.00775348770651237,1.2932332777891,0.260672524250124
9,0.6,NA,0.349,0.056,1.2,0.550361146924794,0.0142204206255705,1.65782284660865,0.519665911649303
9,0.6,NA,0.349,0.056,1.4,0.530791637958701,0.0132344983050109,1.24752895023729,0.565160891657255
9,0.6,NA,0.349,0.056,1.6,0.519684359396124,0.00624135428864186,1.52130077660283,0.826058336592431
9,0.6,NA,0.349,0.056,1.8,0.507872708329788,0.0114890293786353,1.58223097109771,0.828197279081154
9,0.6,NA,0.349,0.056,2,0.506361741275388,0.0161068168564532,1.69070344176567,1.16115843551568
9,0.65,270,0.349,0.056,-2,0.507936507936508,NA,0.569409428675588,NA
9,0.65,270,0.349,0.056,-1.8,0.519921388983147,0.00388813482637712,1.2255478814716,0.0721889040753286
9,0.65,270,0.349,0.056,-1.6,0.528234928175546,0.00442540436602196,1.14995880084085,0.147777984706083
9,0.65,270,0.349,0.056,-1.4,0.535147331335755,0.017635855698673,1.13209413948958,0.347398458421586
9,0.65,270,0.349,0.056,-1.2,0.53093680675134,0.0100718589457063,1.09167835246895,0.176492569229442
9,0.65,270,0.349,0.056,-1,0.527583455276816,0.0106374086734216,0.837267111175383,0.232662597089752
9,0.65,270,0.349,0.056,-0.8,0.533461128060217,0.0159531037644405,0.711411130172829,0.253542292460733
9,0.65,270,0.349,0.056,-0.6,0.554825648583141,0.010373971160377,1.17153815636341,0.215540706843251
9,0.65,270,0.349,0.056,-0.4,0.576391852396928,0.023511113042509,1.46060790732235,0.335573842955886
9,0.65,270,0.349,0.056,-0.2,0.564076225507965,0.0287160753250287,1.13538469883989,0.342187155105972
9,0.65,270,0.349,0.056,0,0.567148166814464,0.0253027994805412,1.09366461356236,0.379052174321194
9,0.65,270,0.349,0.056,0.2,0.58250429474241,0.0147435967081251,1.63536891071975,0.267564986226364
9,0.65,270,0.349,0.056,0.4,0.584339631521876,0.01654858079768,1.68681658844166,0.37164330750588
9,0.65,270,0.349,0.056,0.6,0.590005139808714,0.0096488224777873,2.06148913354643,0.434715522244814
9,0.65,270,0.349,0.056,0.8,0.596005062294717,0.00793445168136516,2.51325985864698,0.353951197728343
9,0.65,270,0.349,0.056,1,0.574005483637626,0.0117944970247114,2.1520618562337,0.373520485864293
9,0.65,270,0.349,0.056,1.2,0.543507818414363,0.0096599127899472,1.37489140937173,0.317337618317624
9,0.65,270,0.349,0.056,1.4,0.53381625567404,0.00724644866588381,1.55620857211446,0.41137571051256
9,0.65,270,0.349,0.056,1.6,0.522166256529806,0.00183204100961436,1.69752251475945,0.527351662688687
9,0.65,270,0.349,0.056,1.8,0.5224543954142,0.000501115351488889,1.29599321673852,0.66464105754764
9,0.65,270,0.349,0.056,2,0.517541319072553,0.0053732996524363,1.29125523767978,0.66861047053165
9,0.65,NA,0.349,0.056,-2,0.511065124341151,0.00612685273621283,0.731252524327051,0.319251876068507
9,0.65,NA,0.349,0.056,-1.8,0.518402052995231,0.00834223628435125,0.892380369348898,0.307228142971656
9,0.65,NA,0.349,0.056,-1.6,0.520836758617187,0.00843409009906473,0.946729906571301,0.303914162978327
9,0.65,NA,0.349,0.056,-1.4,0.515658492441637,0.0118279825760108,0.88023772588878,0.328187703066932
9,0.65,NA,0.349,0.056,-1.2,0.52351452267702,0.00777052610666565,0.776822685506768,0.227406831459964
9,0.65,NA,0.349,0.056,-1,0.537129273254184,0.0113468041034595,0.718533395551981,0.260473683847855
9,0.65,NA,0.349,0.056,-0.8,0.539329351777629,0.0150370928317059,0.824151216912355,0.393182497994484
9,0.65,NA,0.349,0.056,-0.6,0.544497157865868,0.0172964175955938,0.92328178442153,0.385799637954945
9,0.65,NA,0.349,0.056,-0.4,0.557438003010655,0.0308409634044265,1.76464549161597,0.320722477626713
9,0.65,NA,0.349,0.056,-0.2,0.564145086878439,0.0281997263114182,1.45939097796303,0.366179385323792
9,0.65,NA,0.349,0.056,0,0.564999420468375,0.0250952303757893,1.46039247632144,0.293207716485953
9,0.65,NA,0.349,0.056,0.2,0.558354271580967,0.0279807485349035,1.3473032394608,0.30716072652423
9,0.65,NA,0.349,0.056,0.4,0.594110006820176,0.017431198262147,1.57469374852481,0.42497391339736
9,0.65,NA,0.349,0.056,0.6,0.579043997257565,0.0159501000057418,1.4143441390889,0.456609890557284
9,0.65,NA,0.349,0.056,0.8,0.554412159067227,0.00913365424678708,0.893728482579296,0.206643667837842
9,0.65,NA,0.349,0.056,1,0.550688737951052,0.00835206338140687,1.09876896512133,0.159984744135628
9,0.65,NA,0.349,0.056,1.2,0.549240400525034,0.0186803979891049,1.82636024949593,0.542094281113431
9,0.65,NA,0.349,0.056,1.4,0.545028884892854,0.0223843544341103,2.38152240437136,1.01670922343481
9,0.65,NA,0.349,0.056,1.6,0.532373679082943,0.0124999317694052,3.02076751973835,0.934043108817903
9,0.65,NA,0.349,0.056,1.8,0.537575942391094,0.0134229103748902,3.21788943951336,1.13142147938583
9,0.65,NA,0.349,0.056,2,0.527355865567799,0.00201263117045044,3.28060293622197,0.228455550216424
9,0.7,270,0.349,0.056,-2,0.51268590557849,0.00460132846406269,0.875497713687338,0.319123957966412
9,0.7,270,0.349,0.056,-1.8,0.521661969408278,0.0135773922938499,1.22863731572557,0.67226356000464
9,0.7,270,0.349,0.056,-1.6,0.517678986527844,0.00944547467968624,0.877320263593231,0.304191784603796
9,0.7,270,0.349,0.056,-1.4,0.517439838978092,0.00782367189463396,0.808646042555276,0.226171876888016
9,0.7,270,0.349,0.056,-1.2,0.526036713873658,0.00614518224317531,0.833430170520796,0.16521832311867
9,0.7,270,0.349,0.056,-1,0.52752162232319,0.0037494632197998,0.773665492248009,0.155629131623328
9,0.7,270,0.349,0.056,-0.8,0.535081358030903,0.00714478156604784,0.860459012052024,0.285579109142444
9,0.7,270,0.349,0.056,-0.6,0.569573124211027,0.0146126430292718,1.20607049259522,0.205832097222553
9,0.7,270,0.349,0.056,-0.4,0.571287795093596,0.0163922559023214,1.14989365259506,0.185619920531636
9,0.7,270,0.349,0.056,-0.2,0.587344473396162,0.0149376993885444,1.46670133240848,0.276534129271628
9,0.7,270,0.349,0.056,0,0.601023759974651,0.0134829332675222,1.51988852981496,0.286873096599078
9,0.7,270,0.349,0.056,0.2,0.58177997309829,0.0232077925877892,1.53271024640249,0.349877539636782
9,0.7,270,0.349,0.056,0.4,0.566935243918537,0.0162281616644957,1.31346526110875,0.317055126035722
9,0.7,270,0.349,0.056,0.6,0.565140129067305,0.0184886611021368,1.43745238108812,0.35061636384253
9,0.7,270,0.349,0.056,0.8,0.580833617944347,0.0168579400621373,1.97377892783047,0.371367658163724
9,0.7,270,0.349,0.056,1,0.574785888210433,0.0193278710983895,2.20234840375035,0.50522046635125
9,0.7,270,0.349,0.056,1.2,0.560772931185754,0.0251830468838729,1.91200163372341,0.730761002838509
9,0.7,270,0.349,0.056,1.4,0.545235008295379,0.0149182634119473,1.4016930675101,0.449868114876904
9,0.7,270,0.349,0.056,1.6,0.522258719644261,0.00475423482700112,1.1930572783039,0.397162886629419
9,0.7,270,0.349,0.056,1.8,0.514322271800945,0.00285095437476381,0.940345487469889,0.476692212362932
9,0.7,270,0.349,0.056,2,0.510734075060099,0.00581707565890058,1.08655426486233,0.497725749011257
9,0.7,NA,0.349,0.056,-2,0.495783794592739,0.0110315709586858,0.529513715327023,0.0237526818027941
9,0.7,NA,0.349,0.056,-1.8,0.502571971514777,0.00930830445697404,0.725785561995231,0.196750352203387
9,0.7,NA,0.349,0.056,-1.6,0.503950541978401,0.00672478419393794,0.679422056655836,0.146645576726455
9,0.7,NA,0.349,0.056,-1.4,0.50875721628351,0.00562318159434032,0.518714944178842,0.263815781159818
9,0.7,NA,0.349,0.056,-1.2,0.509510475385622,0.0130872913220689,0.798614819779201,0.250662494352158
9,0.7,NA,0.349,0.056,-1,0.517532835216848,0.0158293658122625,0.873307391272643,0.109221946210621
9,0.7,NA,0.349,0.056,-0.8,0.545267100836491,0.0174770801490054,1.17410180131909,0.208223153390388
9,0.7,NA,0.349,0.056,-0.6,0.555419762504182,0.0180229654984034,1.21687922298796,0.197719334888635
9,0.7,NA,0.349,0.056,-0.4,0.566384725168726,0.0275432536245914,1.39580590825492,0.368522815776691
9,0.7,NA,0.349,0.056,-0.2,0.568897686976745,0.0246714711150551,1.1279514785975,0.387970387925536
9,0.7,NA,0.349,0.056,0,0.601195585719548,0.0240323566638342,1.62029984247424,0.487617167229586
9,0.7,NA,0.349,0.056,0.2,0.584708996968448,0.0240262386992144,1.61659823430643,0.33034292736482
9,0.7,NA,0.349,0.056,0.4,0.602011432545049,0.0215339461128309,1.93027867297675,0.503490169337108
9,0.7,NA,0.349,0.056,0.6,0.586843247852537,0.0304793676445308,2.57402795199819,0.900057116318435
9,0.7,NA,0.349,0.056,0.8,0.568400849095887,0.0226675692530212,1.88253303081582,0.597776954800501
9,0.7,NA,0.349,0.056,1,0.553372415684501,0.0123755169689598,2.04175030381049,0.637076627116397
9,0.7,NA,0.349,0.056,1.2,0.543387523180748,0.0144389760437937,1.9057183146523,0.638462153196533
9,0.7,NA,0.349,0.056,1.4,0.520468675532973,0.0263617160037026,1.53089948796224,0.461340705215865
9,0.7,NA,0.349,0.056,1.6,0.531699739868949,0.0378092478151085,3.31623229055403,0.821267773903264
9,0.7,NA,0.349,0.056,1.8,0.529739436021853,0.0296442587650719,2.87606361776657,0.888088361400504
9,0.7,NA,0.349,0.056,2,0.518801945285889,0.0247955883981789,3.19120315401074,1.12570919927155
9,0.75,270,0.349,0.056,-2,0.52280912364946,NA,1.1884123523992,NA
9,0.75,270,0.349,0.056,-1.8,0.514583752576175,0.0082253710732848,0.842384784088067,0.346027568311138
9,0.75,270,0.349,0.056,-1.6,0.517999310196305,0.00678834722497012,0.851162987553004,0.294889960831861
9,0.75,270,0.349,0.056,-1.4,0.521477954718224,0.00515599132264282,0.695411757178608,0.255969617888089
9,0.75,270,0.349,0.056,-1.2,0.517541731484227,0.00784720324422037,0.370402759136185,0.099355230805543
9,0.75,270,0.349,0.056,-1,0.52894818616755,0.00502840711373573,0.641558212409072,0.165484073805099
9,0.75,270,0.349,0.056,-0.8,0.53640820928294,0.0113928721598874,0.766623177378408,0.348914509635323
9,0.75,270,0.349,0.056,-0.6,0.561029078240421,0.0106323139131156,1.20828072268443,0.331460336008784
9,0.75,270,0.349,0.056,-0.4,0.563305866085758,0.0196870561264835,1.18217266143257,0.246723574658596
9,0.75,270,0.349,0.056,-0.2,0.58677936117829,0.0318695448091846,1.54561341229087,0.414078795540409
9,0.75,270,0.349,0.056,0,0.587844497174568,0.0307863160495399,1.51088899397079,0.48637969874788
9,0.75,270,0.349,0.056,0.2,0.574362126415646,0.022028005448367,1.47440436571487,0.390684381821882
9,0.75,270,0.349,0.056,0.4,0.591438134068437,0.0167342502547236,1.84011779240762,0.301458356956801
9,0.75,270,0.349,0.056,0.6,0.600028747853075,0.0116350095929014,2.29044733202444,0.346883548239051
9,0.75,270,0.349,0.056,0.8,0.592357567458889,0.0143904106431964,2.494249831521,0.469133070519085
9,0.75,270,0.349,0.056,1,0.586448805522357,0.0150960167487492,3.05827184026494,0.668474728037231
9,0.75,270,0.349,0.056,1.2,0.564670115311986,0.0115979361873351,2.65047663642,0.652462033293809
9,0.75,270,0.349,0.056,1.4,0.542387893578731,0.00989711542340949,3.58003342656584,1.30927244427527
9,0.75,270,0.349,0.056,1.6,0.530863984665092,0.0127326142580449,1.51051584256135,0.933795268805566
9,0.75,270,0.349,0.056,1.8,0.527249273374482,0.0156885797328631,1.76243032908843,1.5203208653459
9,0.75,270,0.349,0.056,2,0.514819894843408,0.00325920120178963,1.07595910336438,0.833849639621855
9,0.75,NA,0.349,0.056,-2,0.510208150388586,0.00253476398021171,0.694837739530621,0.158542180547204
9,0.75,NA,0.349,0.056,-1.8,0.510208150388586,0.00253476398021171,0.694837739530621,0.158542180547204
9,0.75,NA,0.349,0.056,-1.6,0.516869749325961,0.00604842195459136,0.756334708903586,0.102333416378725
9,0.75,NA,0.349,0.056,-1.4,0.524585755831039,0.00505832371933287,0.938493347944317,0.0968014956578645
9,0.75,NA,0.349,0.056,-1.2,0.53019068961017,0.00760092025089857,0.875989605234717,0.239254969191696
9,0.75,NA,0.349,0.056,-1,0.540233861773023,0.00704326341757165,0.876383103755437,0.143210487193051
9,0.75,NA,0.349,0.056,-0.8,0.560130455714339,0.0106466329624476,0.93759881452763,0.271851535875123
9,0.75,NA,0.349,0.056,-0.6,0.56485550243961,0.0142332093748807,0.93480040254726,0.317939902004298
9,0.75,NA,0.349,0.056,-0.4,0.574476275707803,0.017894412234728,1.11892332996078,0.292407833619851
9,0.75,NA,0.349,0.056,-0.2,0.614681764455187,0.0220050441068987,1.82555171058043,0.393491095106957
9,0.75,NA,0.349,0.056,0,0.607627350147155,0.0318957327500402,1.95013858341571,0.483617274832548
9,0.75,NA,0.349,0.056,0.2,0.581656670335444,0.0224338787911638,1.50715589174903,0.460166486203897
9,0.75,NA,0.349,0.056,0.4,0.574804976749405,0.0197152537845431,1.3062848004505,0.359309214159802
9,0.75,NA,0.349,0.056,0.6,0.581014408159075,0.0190728521525213,1.66555818454723,0.354017508260065
9,0.75,NA,0.349,0.056,0.8,0.576839397066345,0.0139912968584876,1.87410292852087,0.152360814606067
9,0.75,NA,0.349,0.056,1,0.560082616217823,0.0216182448286939,1.81997177589658,0.547702627366648
9,0.75,NA,0.349,0.056,1.2,0.547796237529571,0.0218268649142497,1.72206390511077,0.481083756815045
9,0.75,NA,0.349,0.056,1.4,0.537926684232447,0.0174677557159234,1.60842191839104,0.500605840104973
9,0.75,NA,0.349,0.056,1.6,0.531573165267219,0.0160613000375519,1.43533230685566,0.291260590951109
9,0.75,NA,0.349,0.056,1.8,0.520212407637903,0.01555227833311,1.44008643453089,0.615047385752444
9,0.75,NA,0.349,0.056,2,0.529297470595526,0.00351100872852568,2.41429783474948,0.661671626019246
9,0.8,270,0.349,0.056,-2,0.505423774312419,0.00223906093662302,0.455103883608624,0.0901131818346213
9,0.8,270,0.349,0.056,-1.8,0.496262908365142,0.00925162667840723,0.778960766630469,0.328009261852078
9,0.8,270,0.349,0.056,-1.6,0.505353679947597,0.0101611713244383,1.0372386310665,0.232084077449978
9,0.8,270,0.349,0.056,-1.4,0.505353679947597,0.0101611713244383,1.0372386310665,0.232084077449978
9,0.8,270,0.349,0.056,-1.2,0.499957467074526,0.0138173977708826,0.698902939699186,0.392750152202944
9,0.8,270,0.349,0.056,-1,0.514376551527686,0.0144404884910252,0.377999969622513,0.171488671121362
9,0.8,270,0.349,0.056,-0.8,0.526433492500775,0.0169816036743215,0.67322823936126,0.275754793316953
9,0.8,270,0.349,0.056,-0.6,0.540782932801205,0.00825687028206103,0.640216093599921,0.160957989188469
9,0.8,270,0.349,0.056,-0.4,0.558773691067977,0.0105632693658747,0.924918063546608,0.2990234761895
9,0.8,270,0.349,0.056,-0.2,0.569101480241356,0.0140102696134265,0.997687492331767,0.269214296422146
9,0.8,270,0.349,0.056,0,0.550677637542972,0.0134291707390743,0.692323762264953,0.260840290794394
9,0.8,270,0.349,0.056,0.2,0.559191472810644,0.0204997226359692,1.20692423979416,0.227700818191587
9,0.8,270,0.349,0.056,0.4,0.577536235569465,0.0235140030894397,1.70587742961047,0.301851255021209
9,0.8,270,0.349,0.056,0.6,0.561163711809585,0.0208177605781504,1.51357587871224,0.29330499596846
9,0.8,270,0.349,0.056,0.8,0.562475507726054,0.0218955557567498,1.88595583509448,0.310850022867298
9,0.8,270,0.349,0.056,1,0.55255961357588,0.0150858455098564,1.75919207582449,0.34664871689199
9,0.8,270,0.349,0.056,1.2,0.55043109442778,0.00870003771713286,1.60984215389087,0.438960493582357
9,0.8,270,0.349,0.056,1.4,0.531828887144015,0.0049397881760989,1.06839606450584,0.205301907507591
9,0.8,270,0.349,0.056,1.6,0.53332059168864,0.00607951817941094,1.16254973701666,0.235527631708677
9,0.8,270,0.349,0.056,1.8,0.514967887427122,0.0102460631765758,0.9579113071272,0.17860046500738
9,0.8,270,0.349,0.056,2,0.511765410187063,0.0246330572458868,0.72646965312416,0.0677892303063585
9,0.8,NA,0.349,0.056,-2,0.505997058332954,0.00412439915692425,0.52306847994425,0.113447961575533
9,0.8,NA,0.349,0.056,-1.8,0.509370877496247,0.00749821832021713,0.605214064451483,0.195593546082766
9,0.8,NA,0.349,0.056,-1.6,0.51850061312326,0.00655790069825252,0.612941622731845,0.100351937869642
9,0.8,NA,0.349,0.056,-1.4,0.522686376809801,0.00572329491600963,0.670102581762574,0.143493343529919
9,0.8,NA,0.349,0.056,-1.2,0.528504912724568,0.00767968014930423,0.678325366983645,0.231347679161816
9,0.8,NA,0.349,0.056,-1,0.524159470351668,0.0104163748005855,0.650128081575085,0.300488802888565
9,0.8,NA,0.349,0.056,-0.8,0.542830174932308,0.0134968353072662,0.937774682034297,0.290245789390034
9,0.8,NA,0.349,0.056,-0.6,0.538856226731688,0.0165704542063115,0.699849800543168,0.263207130432286
9,0.8,NA,0.349,0.056,-0.4,0.559428871126528,0.0181077162945241,1.10009342071328,0.340557577936015
9,0.8,NA,0.349,0.056,-0.2,0.560040433993799,0.0314485933704312,1.32049561712504,0.38459993133036
9,0.8,NA,0.349,0.056,0,0.592024455438314,0.0274475252462864,1.68355764422566,0.44296033359277
9,0.8,NA,0.349,0.056,0.2,0.59140623759178,0.0342432756659031,1.68868041629758,0.627454564225917
9,0.8,NA,0.349,0.056,0.4,0.59194776954017,0.0269239256860766,2.01889661753419,0.617399808557557
9,0.8,NA,0.349,0.056,0.6,0.597034165395306,0.0242901221014913,2.24598123854555,0.511032205294711
9,0.8,NA,0.349,0.056,0.8,0.597402551154954,0.0135277110284241,2.82884078008956,0.508741992406134
9,0.8,NA,0.349,0.056,1,0.566102494627246,0.0144316262694284,2.7098291883139,0.693725307026763
9,0.8,NA,0.349,0.056,1.2,0.550742346812013,0.0133226750416892,2.10919199613257,0.593921181388446
9,0.8,NA,0.349,0.056,1.4,0.539443820837722,0.0133056713499138,1.63635774612039,0.558150696190934
9,0.8,NA,0.349,0.056,1.6,0.532596599690606,0.0199128418598386,2.03415565627912,1.60196815381807
9,0.8,NA,0.349,0.056,1.8,0.513118029850322,0.0253016600981136,2.51472111702734,1.84454920307366
9,0.8,NA,0.349,0.056,2,0.508302928037933,0.0121175892543164,1.5985315117988,1.16008970328091
9,0.85,270,0.349,0.056,-2,NA,NA,NA,NA
9,0.85,270,0.349,0.056,-1.8,0.494520547945206,NA,0.826908383832339,NA
9,0.85,270,0.349,0.056,-1.6,0.511426906143781,0.0042241671716157,0.578104370011571,0.0567557476219229
9,0.85,270,0.349,0.056,-1.4,0.517402398364626,0.00191480890747192,0.55523176355046,0.148234318279292
9,0.85,270,0.349,0.056,-1.2,0.533968614745527,0.00515400893715886,0.73015369426747,0.162509634306238
9,0.85,270,0.349,0.056,-1,0.513036501969701,0.0174961672347677,0.776440595265711,0.183491476409674
9,0.85,270,0.349,0.056,-0.8,0.519857984231518,0.024375286046795,0.873412948461349,0.263058910643031
9,0.85,270,0.349,0.056,-0.6,0.546846339649478,0.0339775618553769,1.25146687406767,0.314327567601922
9,0.85,270,0.349,0.056,-0.4,0.563564742816909,0.0329008661594191,1.45208214169877,0.552050456165464
9,0.85,270,0.349,0.056,-0.2,0.559874180922809,0.0192250951558036,1.11983789853285,0.421883293956444
9,0.85,270,0.349,0.056,0,0.566093823033323,0.0165590066287416,1.15727300539302,0.393067742906516
9,0.85,270,0.349,0.056,0.2,0.569122021798367,0.017875431530048,1.41266805063866,0.337492542335661
9,0.85,270,0.349,0.056,0.4,0.58855719689089,0.0256773099091483,1.93712602106815,0.436725860839672
9,0.85,270,0.349,0.056,0.6,0.59026905029404,0.0192447037702437,2.14871916800688,0.361604592055477
9,0.85,270,0.349,0.056,0.8,0.569785634262352,0.00820019546341078,1.77057300684659,0.208862553435293
9,0.85,270,0.349,0.056,1,0.555021808398563,0.0183849544539822,1.75839144556342,0.465850834567435
9,0.85,270,0.349,0.056,1.2,0.536727835156745,0.0104362672970056,1.2266640988427,0.287725870964253
9,0.85,270,0.349,0.056,1.4,0.527490290052641,0.0127956102327641,1.11621354555052,0.357496844421469
9,0.85,270,0.349,0.056,1.6,0.518952140920927,0.0127250415634045,0.855048459106821,0.385612565442494
9,0.85,270,0.349,0.056,1.8,0.510704836256738,0.0101716373612253,0.519243329552931,0.315474061066425
9,0.85,270,0.349,0.056,2,0.524616057948798,0.0126350561159443,1.63384982390343,1.306640675502
9,0.85,NA,0.349,0.056,-2,0.506037321624588,NA,0.490426062443114,NA
9,0.85,NA,0.349,0.056,-1.8,0.516438906211067,0.0104015845864788,0.884713313903485,0.394287251460371
9,0.85,NA,0.349,0.056,-1.6,0.50834335084928,0.0111491851862459,0.654428200227603,0.369395385851937
9,0.85,NA,0.349,0.056,-1.4,0.50732616181375,0.0140542744301791,1.28433452370402,0.24492842478064
9,0.85,NA,0.349,0.056,-1.2,0.522449768785327,0.0138303570688789,0.958098365156497,0.321314076879259
9,0.85,NA,0.349,0.056,-1,0.543030041109262,0.0105589385089778,1.21506077004463,0.307893785042314
9,0.85,NA,0.349,0.056,-0.8,0.556712046708605,0.015589022734199,1.10029253433967,0.362563203434716
9,0.85,NA,0.349,0.056,-0.6,0.560473406699731,0.0169446492907728,1.22869829806971,0.305914112259971
9,0.85,NA,0.349,0.056,-0.4,0.572871927617075,0.0196643390140257,1.27716959347289,0.252349086564413
9,0.85,NA,0.349,0.056,-0.2,0.588076089281893,0.0238106108758485,1.54778341292051,0.343611183567576
9,0.85,NA,0.349,0.056,0,0.598598658984167,0.0232101711714261,1.91374709859029,0.466430108147843
9,0.85,NA,0.349,0.056,0.2,0.595524004003504,0.0148067027143139,1.97741726425838,0.591615288167121
9,0.85,NA,0.349,0.056,0.4,0.592733053244444,0.0201026252787599,1.99026153227633,0.59571722149393
9,0.85,NA,0.349,0.056,0.6,0.602805833260166,0.0101927400771496,2.50577256347853,0.351483219872996
9,0.85,NA,0.349,0.056,0.8,0.573803964821846,0.0209905443871945,2.01455419974101,0.584171722994895
9,0.85,NA,0.349,0.056,1,0.561556855113375,0.0235317280381708,1.96518099270896,0.486270012540639
9,0.85,NA,0.349,0.056,1.2,0.545652165844224,0.0115811497789945,1.72388209060338,0.447387866243409
9,0.85,NA,0.349,0.056,1.4,0.541333306422662,0.00421269291975295,2.10642020488355,0.496590181800176
9,0.85,NA,0.349,0.056,1.6,0.527396603136709,0.00723336415412065,1.58602078066499,0.698314640866952
9,0.85,NA,0.349,0.056,1.8,0.511113109574118,0.00832190008192477,1.36568574714374,0.665222561674765
9,0.85,NA,0.349,0.056,2,0.498664157145477,0.0128935257196226,1.89543116278254,0.991211050223312
9,0.9,270,0.349,0.056,-2,0.508333333333333,NA,0.580923415633547,NA
9,0.9,270,0.349,0.056,-1.8,0.517809241110692,0.00659552079406961,0.961883696122429,0.276233251993876
9,0.9,270,0.349,0.056,-1.6,0.516589808539204,0.00399841393280831,0.935459746392643,0.16165754427707
9,0.9,270,0.349,0.056,-1.4,0.51153316406963,0.0060463587827179,0.560570251301017,0.164978617937552
9,0.9,270,0.349,0.056,-1.2,0.517465174464319,0.0108635963337799,0.64176650974861,0.135082036376701
9,0.9,270,0.349,0.056,-1,0.538854269176034,0.00745917702303527,0.979545559836288,0.172311244403779
9,0.9,270,0.349,0.056,-0.8,0.542276021752249,0.00911752449532485,0.83038333106973,0.207981152278154
9,0.9,270,0.349,0.056,-0.6,0.545988421416621,0.00659585554204727,0.81767116159206,0.135094434083388
