"k","alpha","ntop","lambda","nu","mean_cindex","se_cindex","optimal_z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
5,0.55,270,0.3,0.056,0.641225757016756,0.0191663138879599,1.4,0.550239186713075,0.00975747739505036,3.5328458470634,0.895045390578477
6,0.55,270,0.3,0.056,0.644703947101556,0.0169960245740335,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.55,270,0.3,0.056,0.657794252732952,0.0134265934164056,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.55,270,0.3,0.056,0.636086197518256,0.0157530983713241,1.6,0.540758502928788,0.00556030523695044,2.69967978607411,0.600596451993544
9,0.55,270,0.3,0.056,0.642744504804594,0.0186141051127229,2,0.530626780626781,NA,3.79836670287228,NA
10,0.55,270,0.3,0.056,0.643478676876973,0.0120324030443927,1.6,0.548185235055733,0.00818668160235098,4.58718001426481,0.867117456818202
11,0.55,270,0.3,0.056,0.654582702888058,0.019996772685532,1.2,0.55273975808092,0.019854898266145,2.69387425031118,0.846371495290866
12,0.55,270,0.3,0.056,0.633604960648286,0.0141606038285954,2,0.530626780626781,NA,3.79836670287228,NA
2,0.6,270,0.3,0.056,0.638485418601935,0.00958993135093371,1.8,0.544277395992864,0.00870439091992515,3.08663423657532,0.540610978117894
3,0.6,270,0.3,0.056,0.633673415734485,0.013993644863631,2,0.520147499636197,0.00758534435492125,2.86167664770888,0.826516427794043
4,0.6,270,0.3,0.056,0.620347144359064,0.0150606684081804,1.8,0.545262298665764,0.0174157640122987,4.93143282634609,1.09867904089697
5,0.6,270,0.3,0.056,0.641098009206497,0.00664029249855165,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.6,270,0.3,0.056,0.657106823243217,0.0143564985061305,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.6,270,0.3,0.056,0.634897806032438,0.0122184933735243,1.6,0.550029639287678,0.0161183391332798,2.56216871408556,0.866196562348937
8,0.6,270,0.3,0.056,0.635074007138005,0.0217783917618208,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.6,270,0.3,0.056,0.639194905048987,0.0160812845751695,1.4,0.540056787524817,0.0108622982327516,3.1764380014245,1.10253167881588
10,0.6,270,0.3,0.056,0.640124128961936,0.0227260335909515,1.2,0.540742088135062,0.0186432343784104,2.75614542993998,0.79425578962117
11,0.6,270,0.3,0.056,0.637433298699557,0.022433677432446,1.4,0.53667333877651,0.0133884514772739,2.72224007326119,0.833022801557711
12,0.6,270,0.3,0.056,0.649755634145406,0.0181189002192375,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.65,270,0.3,0.056,0.665668725345567,0.00799627286653697,1.6,0.552079307870103,0.0117819573615511,3.02815471722407,0.50463310895752
3,0.65,270,0.3,0.056,0.640640647674063,0.0128746506303326,1.2,0.562278240477919,0.0108581737487076,3.3271114659693,1.05440623685151
4,0.65,270,0.3,0.056,0.640175730126457,0.0210420625681057,2,0.55207362849543,0.0106044341826332,3.97836509101116,2.0517467762319
5,0.65,270,0.3,0.056,0.637950328666631,0.0137838694936255,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.65,270,0.3,0.056,0.637371851535863,0.0131015604023784,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.65,270,0.3,0.056,0.639350042233195,0.0110973774496423,1.6,0.527460294120328,0.0132890862990624,2.91495998206777,0.858885077909166
8,0.65,270,0.3,0.056,0.65110958523869,0.0168979074563669,1.6,0.543023028237412,0.0167604984928988,2.94375344221227,0.900638907453221
9,0.65,270,0.3,0.056,0.637846442684636,0.0208785641566305,1.6,0.530101850639748,0.00992258035255595,3.28260806906424,1.18919362119333
10,0.65,270,0.3,0.056,0.624978328598168,0.0184999018030863,2,0.530626780626781,NA,3.79836670287228,NA
11,0.65,270,0.3,0.056,0.65711948521686,0.0154744604841788,1.4,0.531846001180954,0.012360754514669,3.12275838631898,1.20765983144408
12,0.65,270,0.3,0.056,0.635687192808531,0.019889115770909,0.8,0.572845029076629,0.0258206521932426,2.31045282451801,0.847875335633254
2,0.7,270,0.3,0.056,0.639880376419797,0.00991753429182752,2,0.532451015917527,0.0108054335796619,2.91275937608656,1.44424424620628
3,0.7,270,0.3,0.056,0.591580785909697,0.0205632934862828,1.8,0.5376058249281,0.0115394742171994,2.43965822323467,0.843511364778862
4,0.7,270,0.3,0.056,0.63011114405324,0.0127812744861201,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.7,270,0.3,0.056,0.633441906387744,0.0117682591611366,1.8,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
6,0.7,270,0.3,0.056,0.647998742016772,0.0140011704104269,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
7,0.7,270,0.3,0.056,0.631133371315012,0.0147080040132469,2,0.529236657640123,0.00139012298665764,3.8155602441607,0.0171935412884237
8,0.7,270,0.3,0.056,0.646249165383273,0.0143702845462407,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.7,270,0.3,0.056,0.629858851332397,0.0126038355857639,1.4,0.526088887112456,0.0124430018286284,2.22831209811206,0.80719971151298
10,0.7,270,0.3,0.056,0.632558950577983,0.0205070346359957,2,0.540194906901068,0.00956812627428744,3.92902792402566,0.130661221153386
11,0.7,270,0.3,0.056,0.650377832283119,0.0155278891800326,2,0.530626780626781,NA,3.79836670287228,NA
12,0.7,270,0.3,0.056,0.651662072592216,0.0117257701822449,2,0.532263944586219,0.00619759387531899,2.78879185102978,0.494377736983755
2,0.75,270,0.3,0.056,0.647757033360588,0.0089132597133206,2,0.547497298054445,0.0123626184998031,2.74241981972401,0.827840552937587
3,0.75,270,0.3,0.056,0.64211399726678,0.0161399804371669,2,0.54828958561186,0.02222323490096,3.43388942984714,0.150719841833607
4,0.75,270,0.3,0.056,0.63479746354146,0.0249978499094883,0.4,0.600744594414959,0.0170769498456186,2.20565100033311,0.332094965261815
5,0.75,270,0.3,0.056,0.630654238552561,0.0216772554751801,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.75,270,0.3,0.056,0.648354650711164,0.017437804698142,2,0.525093468910629,0.00193255250362781,2.70473406637843,0.867852294252298
7,0.75,270,0.3,0.056,0.63311883968715,0.00668980819181085,2,0.530626780626781,NA,3.79836670287228,NA
8,0.75,270,0.3,0.056,0.622019499270949,0.0142585902388103,1.8,0.527531774271525,0.0129270448555312,2.72501510754395,1.2229622260654
9,0.75,270,0.3,0.056,0.64246865412054,0.0253998369650184,1.6,0.518209508856188,0.00458632237614419,2.66279427792586,1.29194033579153
10,0.75,270,0.3,0.056,0.633980848603742,0.0204078268216213,1.8,0.525093468910629,0.00193255250362781,2.70473406637843,0.867852294252298
11,0.75,270,0.3,0.056,0.640254473380225,0.0159998036989938,1.6,0.541287370637486,0.00854484352916526,3.57344232549422,0.375615851168666
12,0.75,270,0.3,0.056,0.625599787771719,0.0222863932615741,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.8,270,0.3,0.056,0.639689090563234,0.00791908359971796,2,0.533536337564479,0.00589336136935834,3.85624103207603,0.211225640765719
3,0.8,270,0.3,0.056,0.632168375118475,0.020784195478373,0.8,0.593845615146957,0.0147503942877073,2.51379703447628,0.529070867084248
4,0.8,270,0.3,0.056,0.632826342763636,0.0264036705816262,1.4,0.540161135456191,0.0111773729144551,2.56967594091907,0.800866052402922
5,0.8,270,0.3,0.056,0.642235028432347,0.022158368630539,2,0.524810825419411,0.00136700275069227,2.58832155011309,1.04401893721792
6,0.8,270,0.3,0.056,0.624043725263973,0.0167165511496668,1.8,0.539742577064852,0.0136762263539515,2.86543013893023,0.417739449083311
7,0.8,270,0.3,0.056,0.643250187550977,0.0235864415964861,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.8,270,0.3,0.056,0.633666044043938,0.0184087847793616,2,0.530626780626781,NA,3.79836670287228,NA
9,0.8,270,0.3,0.056,0.641916790880211,0.0207224473031316,1.6,0.527220419070534,0.00914610225230626,3.03029372101029,0.917067791949616
10,0.8,270,0.3,0.056,0.626203312741624,0.0170514635054513,1.4,0.533797888474296,0.00610015471510376,2.80677118173739,1.19364316959022
11,0.8,270,0.3,0.056,0.635509907062928,0.0148530095270301,1.8,0.519632880116707,0.00734157044209351,2.46617525515545,1.1032533003255
12,0.8,270,0.3,0.056,0.620716201398443,0.0154607489606055,1.2,0.532148418389048,0.00981555840311514,1.96720320007917,0.837841690502
2,0.85,270,0.3,0.056,0.641688723432961,0.0167080023555805,1.2,0.573619054398802,0.00615213805889322,3.22663159347502,0.315786126521027
3,0.85,270,0.3,0.056,0.621524747239025,0.0108647917698292,1.6,0.546283499689622,0.0100087591367219,4.67222423114353,1.20539818660274
4,0.85,270,0.3,0.056,0.638847640114645,0.0181909252951955,0.6,0.601593265094421,0.00975421221890833,2.47969061457335,0.432606331310006
5,0.85,270,0.3,0.056,0.63081702212233,0.0197759861530248,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.85,270,0.3,0.056,0.655683482924278,0.0177727350296555,0.6,0.608309727267489,0.0122546957793039,2.44550711738558,0.550677251711597
7,0.85,270,0.3,0.056,0.641150846719996,0.0123157734332521,1,0.570475356521319,0.015381807199482,2.84013004794951,0.795649692169723
8,0.85,270,0.3,0.056,0.65379437430259,0.00957413782896331,1.2,0.557611238134535,0.010547320019644,2.82715293489017,0.786994096452163
9,0.85,270,0.3,0.056,0.637990369026075,0.0173421195882583,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.85,270,0.3,0.056,0.647236237600529,0.0177659945885609,0.8,0.599029421220307,0.0107198665974795,2.95339222773697,0.506498402248621
11,0.85,270,0.3,0.056,0.636329272261854,0.016954391598252,1.6,0.517395421702605,0.00574857572366361,2.38323211677526,0.807732888941632
12,0.85,270,0.3,0.056,0.627016813969912,0.0186378809729526,1.6,0.52378503142049,0.00987888284879635,2.34511380851201,0.944533376963235
2,0.9,270,0.3,0.056,0.652656441590168,0.0125971721450317,0.6,0.605506227029594,0.0138242899865059,2.50041896865195,0.583890052381114
3,0.9,270,0.3,0.056,0.6007516809567,0.0158826913113549,2,0.530626780626781,NA,3.79836670287228,NA
4,0.9,270,0.3,0.056,0.62778589577456,0.0267235300106793,2,0.538690368763453,0.006327782638105,3.3956190148914,0.554485975058083
5,0.9,270,0.3,0.056,0.626970894536011,0.0261280176634003,1.8,0.532992363065447,0.0085913897836028,2.96357391876694,0.984828837341686
6,0.9,270,0.3,0.056,0.636458550465116,0.0192869889958221,1.8,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
7,0.9,270,0.3,0.056,0.622044571665913,0.0218047650809477,1.4,0.530356118636738,0.0171046681619928,2.33774684378625,0.93981742500407
8,0.9,270,0.3,0.056,0.632428098545031,0.0179535062699619,2,0.527706504864677,0.00105097393352378,3.71510490943605,0.147398070991753
9,0.9,270,0.3,0.056,0.638949642917955,0.0187568336642078,1.8,0.527705054855548,0.000908024279351287,2.83904001589381,0.736219125876062
10,0.9,270,0.3,0.056,0.624842671972584,0.0181789958735482,1.8,0.527705054855548,0.000908024279351287,2.83904001589381,0.736219125876062
11,0.9,270,0.3,0.056,0.639396794581875,0.0157897406212453,1.2,0.550043368759238,0.020362224453274,2.97419267287915,0.878235589544393
12,0.9,270,0.3,0.056,0.630073517185563,0.0164606119148617,1.8,0.529236657640123,0.00139012298665764,3.8155602441607,0.0171935412884237
2,0.95,270,0.3,0.056,0.649696956853862,0.01517296298819,2,0.527659828268414,0.00148483501057038,3.6758886174317,0.200939163796006
3,0.95,270,0.3,0.056,0.638278397508466,0.026438021470893,1.8,0.536078782818534,0.00688903652647123,3.89693654450015,0.0819795190537356
4,0.95,270,0.3,0.056,0.640466683063241,0.0100089881725642,1.6,0.545259141803107,0.00530824906502286,3.91907331819397,0.826102775052941
5,0.95,270,0.3,0.056,0.635886166501862,0.0150948776029974,2,0.530626780626781,NA,3.79836670287228,NA
6,0.95,270,0.3,0.056,0.644075333472983,0.0168608208719229,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.95,270,0.3,0.056,0.628211358900318,0.0174602271825469,1.4,0.528765432460575,0.00953316717491322,3.21973408677663,1.21179706952682
8,0.95,270,0.3,0.056,0.63796646851788,0.0128730528058129,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.95,270,0.3,0.056,0.634156172771027,0.0208878671399145,2,0.525093468910629,0.00193255250362781,2.70473406637843,0.867852294252298
10,0.95,270,0.3,0.056,0.649575640207732,0.0154646698406812,1.2,0.566167261562563,0.012074209457358,3.55474005717312,1.00014324156752
11,0.95,270,0.3,0.056,0.627085470315189,0.0164684178438837,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.95,270,0.3,0.056,0.634583169753522,0.0193825992155605,2,0.525093468910629,0.00193255250362781,2.70473406637843,0.867852294252298
2,0,NA,0.349,0.056,0.574957133488337,0.00964877405918289,1,0.561433268578645,0.0151193298094958,1.56201347940597,0.350363782151941
3,0,NA,0.349,0.056,0.611772841491447,0.0211702652001603,1.2,0.588263958167892,0.00716761844359194,2.93821325169827,0.331515737008681
4,0,NA,0.349,0.056,0.58876876046776,0.0138663096982342,2,0.538461538461538,NA,2.29441411404603,NA
5,0,NA,0.349,0.056,0.600114615394685,0.0190528930405029,1.8,0.543334428229553,0.00245765097836792,2.76965161066849,0.556752202189449
6,0,NA,0.349,0.056,0.643592993922387,0.0121041161588926,1.4,0.565566230667071,0.0122758413532827,2.42664765429846,0.466547709692619
7,0,NA,0.349,0.056,0.634159200533257,0.0110480341138791,1.4,0.574471261179089,0.0117813308688057,2.86101393130127,0.660680880619299
8,0,NA,0.349,0.056,0.643967910639458,0.0137101572282546,1,0.591081966044581,0.0143017319910562,2.80364475607711,0.540344516784239
9,0,NA,0.349,0.056,0.647075312608034,0.0145103868809355,1.2,0.583532647462438,0.0151864903004603,2.71567661624842,0.710054347361539
10,0,NA,0.349,0.056,0.642356221243656,0.0127304693668552,1.4,0.571978066049073,0.0130371462762077,2.86229795175549,0.444349620757958
11,0,NA,0.349,0.056,0.64394145897,0.00925291731857506,0.8,0.597660055894031,0.00796433760463501,2.71698930756324,0.298995893939075
12,0,NA,0.349,0.056,0.649375204895367,0.0117158029570948,1.6,0.562687361515804,0.0165186937877809,2.59410187813307,0.678786631269893
2,0.05,NA,0.349,0.056,0.621555299965881,0.027425465046497,2,0.524181864433506,0.0186161008124218,2.47685560732752,1.06087558650139
3,0.05,NA,0.349,0.056,0.608913579601498,0.00595834501982341,1.6,0.55438057775433,0.012911604996791,2.8649815295009,0.503945503338504
4,0.05,NA,0.349,0.056,0.618115233930975,0.0219327977944451,1.2,0.570958867721354,0.0113682677991602,2.75851179123314,0.484954498879774
5,0.05,NA,0.349,0.056,0.640857574921496,0.0180890181226209,1.2,0.573701006535815,0.0124363204984545,2.96096633470396,0.633366192662729
6,0.05,NA,0.349,0.056,0.633008918034757,0.0167632740831911,1,0.587009075006636,0.0201435062250505,2.50144749156242,0.603039124931717
7,0.05,NA,0.349,0.056,0.635527952250052,0.0167238605152374,1.2,0.582938277460137,0.0139244711642653,2.88219877978319,0.615190889064162
8,0.05,NA,0.349,0.056,0.634757590958575,0.0139845778065886,1.4,0.566658655700856,0.0142597114533718,2.48984170706923,0.624597225298288
9,0.05,NA,0.349,0.056,0.639468360737917,0.0128091554164839,1,0.57771240830656,0.0161906123799604,2.29449900761437,0.62143428842552
10,0.05,NA,0.349,0.056,0.650800840425382,0.00966801546346996,0.8,0.610709729801967,0.0139485553236922,2.88070125158179,0.554812326969395
11,0.05,NA,0.349,0.056,0.655917568302138,0.00756742378170512,1,0.595757926562009,0.0165130974673899,2.89150273479763,0.53611316791862
12,0.05,NA,0.349,0.056,0.648088972004386,0.00998081392666888,0.8,0.614565861472508,0.0146366511727483,3.16185372987383,0.476349884866873
2,0.1,NA,0.349,0.056,0.600620859670447,0.0118728187027091,1.8,0.515007205815423,0.0160902991639522,2.45820928534138,0.577536616559321
3,0.1,NA,0.349,0.056,0.620550961042042,0.0087426953436638,1.4,0.548990085646067,0.0125666558745834,2.25823738561528,0.487091166498949
4,0.1,NA,0.349,0.056,0.633627321280357,0.0114692771141536,1.6,0.549982165210656,0.0102167257029242,2.00132261059881,0.734079799364063
5,0.1,NA,0.349,0.056,0.657472875006056,0.00936163768626167,0.6,0.621782039813901,0.00667541031699497,2.73952916699044,0.232781363314109
6,0.1,NA,0.349,0.056,0.648904664589617,0.00812669218464483,2,0.535723144218089,0.0125338763260561,2.69724686864539,0.783645602547996
7,0.1,NA,0.349,0.056,0.654824900511758,0.00615587739099586,1.2,0.584859884073369,0.0124771566134419,3.04954505320314,0.522179396470844
8,0.1,NA,0.349,0.056,0.649847821670917,0.0121717641295394,1,0.602502831754901,0.0148682289304734,2.73799754398484,0.542843888485327
9,0.1,NA,0.349,0.056,0.657355003652964,0.00739481512647758,0.4,0.627026643579842,0.0135700300948234,2.61361032583917,0.315241528036637
10,0.1,NA,0.349,0.056,0.651305952508751,0.0120639309610253,1,0.602850170915318,0.00997436664913299,2.88089519416207,0.516466013647927
11,0.1,NA,0.349,0.056,0.641702271852608,0.00951013571338165,1,0.592800046169101,0.00904668027249528,2.7149209859991,0.338344582360279
12,0.1,NA,0.349,0.056,0.64307079065482,0.0101080317957744,1.4,0.570893024812622,0.012010688328831,2.83980754520569,0.456812725448577
2,0.15,NA,0.349,0.056,0.621883305071972,0.0142171492746813,2,0.531589425477088,0.00636845886199284,3.01395392019051,0.281272133968428
3,0.15,NA,0.349,0.056,0.644397654499019,0.0071773961340025,2,0.530533942372239,0.0122158083413673,3.18770813792486,1.0571521629945
4,0.15,NA,0.349,0.056,0.658029157185851,0.0110487594106305,0.8,0.616115757182164,0.0161354987543987,2.95931479869121,0.5952163113356
5,0.15,NA,0.349,0.056,0.638672400082015,0.0111574784452706,0.6,0.613912959016939,0.0095403845976224,2.57879219131103,0.422842423475899
6,0.15,NA,0.349,0.056,0.640055817998764,0.0154037931889628,1.4,0.575149665482346,0.0175796348726601,2.75643545659001,0.603378440703322
7,0.15,NA,0.349,0.056,0.661446810022706,0.00671522212533361,2,0.539452947316169,0.0249377274107909,3.06330127628707,1.23439208887299
8,0.15,NA,0.349,0.056,0.651515503889187,0.0112000548269024,1,0.598771365219146,0.0142681387314522,2.84329939195519,0.530007324823095
9,0.15,NA,0.349,0.056,0.650566070765062,0.00499271286206662,2,0.540064739827478,0.00798615559747698,3.4667728637556,0.293613538575512
10,0.15,NA,0.349,0.056,0.65201354973313,0.00817808675827973,1.2,0.5972809727793,0.0124160893087084,3.0334353294686,0.510746854980747
11,0.15,NA,0.349,0.056,0.657726836154079,0.00791716963818042,0.8,0.602263330353962,0.015641515190994,2.80878367859791,0.545385895780129
12,0.15,NA,0.349,0.056,0.654668030084336,0.0100058094261946,1.4,0.570577097357227,0.00823124174756325,2.88601747684615,0.449371050534566
2,0.2,NA,0.349,0.056,0.639837598742382,0.0163693320613813,1,0.568080228439522,0.0179505081231692,2.22634417895237,0.527449610900049
3,0.2,NA,0.349,0.056,0.655075966407986,0.00666425783509867,1.8,0.545848339298672,0.00605293739589453,2.57965135090885,0.339098619642856
4,0.2,NA,0.349,0.056,0.658850845317302,0.00552199227644758,0.8,0.619839006803205,0.011988591196782,3.36385138192324,0.548191358598168
5,0.2,NA,0.349,0.056,0.636257666627783,0.00766521953631562,1.2,0.581982718448621,0.0138240338989929,2.63655270296645,0.375119421384445
6,0.2,NA,0.349,0.056,0.660690010990616,0.00501583094894027,0.6,0.614590470508577,0.0150518202867956,2.71490193955262,0.513655501959102
7,0.2,NA,0.349,0.056,0.649612329331122,0.00941530960032478,1.2,0.592580943332057,0.0039161097973733,3.20844661171723,0.219581468804987
8,0.2,NA,0.349,0.056,0.651468023639744,0.00984887861002504,0.6,0.612599528041367,0.010411461589809,2.69088317689639,0.51029469383943
9,0.2,NA,0.349,0.056,0.653224011113713,0.0102419040158354,1,0.590067039144097,0.0111098052707047,2.69002085485702,0.459784787614563
10,0.2,NA,0.349,0.056,0.66088391773246,0.0101884250883037,1.2,0.580953097411833,0.0100604804070313,2.66943159055485,0.19918676735667
11,0.2,NA,0.349,0.056,0.654761193463167,0.0087960737333772,1,0.59544762981861,0.0154962773476217,2.77016437029027,0.650629460467049
12,0.2,NA,0.349,0.056,0.659997089918909,0.00247897587167696,1,0.588134800415309,0.0156640280698143,2.79019152685816,0.550037750020297
2,0.25,NA,0.349,0.056,0.634626695660424,0.0155657259691018,0.8,0.59257354338064,0.0139282093608409,2.36141640980815,0.546414955863296
3,0.25,NA,0.349,0.056,0.648515627027267,0.0108189669315292,0.4,0.633033575972281,0.0279147963075999,2.70211860045942,0.795493655943149
4,0.25,NA,0.349,0.056,0.653088245801265,0.0132636583127979,0.8,0.614365897908118,0.0255388146564956,2.96037154199482,0.765420190833385
5,0.25,NA,0.349,0.056,0.639739908494801,0.0147323128105989,1,0.597093491748032,0.0146118613770639,2.88351779857123,0.377773858010071
6,0.25,NA,0.349,0.056,0.654692748511303,0.00806785080973722,0.2,0.638790888111805,0.0207715489525421,2.68503224870701,0.411889423759196
7,0.25,NA,0.349,0.056,0.659497317906105,0.00984501523013038,1.4,0.569429812955273,0.00650276383565591,3.02955433079932,0.418553273391653
8,0.25,NA,0.349,0.056,0.663082317270302,0.00607985283017366,1.2,0.583257556691009,0.00830172575709491,2.81638974677167,0.422977786502536
9,0.25,NA,0.349,0.056,0.659690059210366,0.00993849282933717,2,0.535573807002742,0.00999907814118313,3.35972288139515,0.30292064596615
10,0.25,NA,0.349,0.056,0.657031407896853,0.0129677504780603,1.8,0.539875086921774,0.0105188565902203,2.77849334027584,1.23719533072872
11,0.25,NA,0.349,0.056,0.653345733020335,0.01009282679257,1.8,0.547295592685911,0.00718631579842623,3.37603082536835,0.379060650557811
12,0.25,NA,0.349,0.056,0.658052713926227,0.0137712365670621,1.6,0.538778301409797,0.00726865601538706,2.69271326327658,0.509834382319332
2,0.3,NA,0.349,0.056,0.646128141892622,0.0159938386447112,1.4,0.563789934008303,0.0124712259532981,2.68657940080309,0.555322840357643
3,0.3,NA,0.349,0.056,0.660616847242093,0.0123860252148882,1.6,0.560166087768214,0.0123402878006518,2.56399070432122,0.501922737089043
4,0.3,NA,0.349,0.056,0.65239110027293,0.0113602541493834,1.4,0.569826173235443,0.00504892719062386,3.0047827004323,0.424978929059233
5,0.3,NA,0.349,0.056,0.657183219335687,0.0132381472600897,0.4,0.625864889753044,0.0157284095703921,2.72459975401648,0.645541142830338
6,0.3,NA,0.349,0.056,0.666302715699359,0.00643432809230979,2,0.533433751863655,0.00525476832335999,3.36917417888021,0.227075967370579
7,0.3,NA,0.349,0.056,0.663667968862827,0.00841559233784078,1.2,0.572317297596312,0.00598359105077768,2.79445254809006,0.396610128578961
8,0.3,NA,0.349,0.056,0.653090829547822,0.0155819705603378,1.2,0.578365532624167,0.0121292428028565,2.82290272510133,0.41907917057828
9,0.3,NA,0.349,0.056,0.656953941252274,0.0125571159210359,2,0.544704702880058,0.00624316441851985,3.32312018592287,1.02870607187684
10,0.3,NA,0.349,0.056,0.655189573654935,0.0145355498232767,2,0.536047987469788,0.00542120684300784,2.86249250882577,0.935874194046506
11,0.3,NA,0.349,0.056,0.659076804396127,0.0107505621727559,1.8,0.547036679691248,0.00778362270489056,3.7021796827525,0.86868433977295
12,0.3,NA,0.349,0.056,0.663296214987822,0.0118388234233323,1.8,0.536975042223985,0.00326434144387038,2.76315955722836,0.549381959690874
2,0.35,NA,0.349,0.056,0.658436776206289,0.0109646975959768,0.4,0.628407950800438,0.0209871485346424,2.67544070262746,0.532955958802733
3,0.35,NA,0.349,0.056,0.660603324923821,0.00894061032556872,1.4,0.564608069824429,0.0143444987582401,2.69231670445783,0.463481546448339
4,0.35,NA,0.349,0.056,0.663080461424508,0.00838048805932079,2,0.531646902264632,0.0041229997035683,3.51341302451248,0.215839273692189
5,0.35,NA,0.349,0.056,0.670648712667973,0.0105013450694284,0.8,0.612458691912478,0.0152209810024221,2.91449463679147,0.488607339938381
6,0.35,NA,0.349,0.056,0.654702706038802,0.0133504824082292,1.2,0.575693032315308,0.0113734471005398,3.02510077507246,0.673911994213363
7,0.35,NA,0.349,0.056,0.665581692340266,0.0120028191915771,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.35,NA,0.349,0.056,0.659703555432331,0.0177487980695991,1.4,0.554354634850012,0.00903144256339639,2.90008682257046,0.70558269225008
9,0.35,NA,0.349,0.056,0.658887168828992,0.0188146649351614,1,0.590717259670325,0.0156972911384959,2.60063645153784,0.607415188767077
10,0.35,NA,0.349,0.056,0.645457872331388,0.0139174100133774,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.35,NA,0.349,0.056,0.657691909763036,0.00972055911919474,1.6,0.555955830949508,0.0129062473205898,3.21804186192531,0.109147511766601
12,0.35,NA,0.349,0.056,0.666274916116417,0.0117667571814616,1.8,0.555493415555588,0.0118395001016721,3.3668775875951,0.543798573878668
2,0.4,NA,0.349,0.056,0.652640577948367,0.0109083716237846,1.6,0.562366992935897,0.0106137372519747,2.63402751233057,0.490434471699314
3,0.4,NA,0.349,0.056,0.653008404415758,0.0123315305199507,1.4,0.569135938634931,0.00894649385801093,2.68879664214493,0.455597741593938
4,0.4,NA,0.349,0.056,0.66561978012985,0.00943193292310442,1.8,0.553504299389444,0.00981287336430172,3.15199175035679,0.784120703789982
5,0.4,NA,0.349,0.056,0.661674644231214,0.0134773789083796,1.6,0.55144251211719,0.00869836728731535,2.99810400371432,0.338034192636238
6,0.4,NA,0.349,0.056,0.655881127166037,0.0136816323427928,1.6,0.545248992312245,0.0131822642847687,2.48143605093027,0.670017338605826
7,0.4,NA,0.349,0.056,0.657957865901375,0.0108019553309327,1,0.593628281816332,0.00710904256180705,2.78607641209814,0.262580192320306
8,0.4,NA,0.349,0.056,0.655296354267901,0.0233327146721955,2,0.530271414213333,0.00409555456985624,3.17457108782295,0.479891031189142
9,0.4,NA,0.349,0.056,0.664953490142798,0.0102748106514141,1.4,0.562909014166461,0.0089780709186324,3.12757439852716,0.398996879094029
10,0.4,NA,0.349,0.056,0.639624575402426,0.0166639849810107,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.4,NA,0.349,0.056,0.660098173115685,0.0109843242339315,1.6,0.561569705762745,0.00275646358451018,2.98788080145388,0.0763965373488414
12,0.4,NA,0.349,0.056,0.647536745571255,0.0213897665812974,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.45,NA,0.349,0.056,0.643779134165174,0.00987455915360436,1.2,0.572994524998814,0.00680130933020754,2.53675354505297,0.41016493613945
3,0.45,NA,0.349,0.056,0.660803433303693,0.00798888055317073,1,0.596533469306452,0.00747184965310359,2.93265697981681,0.4344964708974
4,0.45,NA,0.349,0.056,0.658272742669214,0.0080703505287059,1.4,0.564741850852542,0.00766084465343204,2.97761319245188,0.525204095026096
5,0.45,NA,0.349,0.056,0.656339277996397,0.0123902532521739,2,0.531646902264632,0.0041229997035683,3.51341302451248,0.215839273692189
6,0.45,NA,0.349,0.056,0.657336280706372,0.0138958668974693,2,0.527659828268414,0.00148483501057038,3.6758886174317,0.200939163796006
7,0.45,NA,0.349,0.056,0.649778609810583,0.0157204553326073,1.4,0.549270998913773,0.00737331668268808,3.32466487852277,1.04410906899897
